user_id,movie_id,rating,timestamp
15,19,5.0,1395647770
15,14,3.6,1158148712
15,15,4.3,1574890494
15,17,4.1,1492728837
15,12,4.2,1270157776
15,16,5.0,1238077364
15,1,4.4,1365714454
16,15,4.3,1438866187
16,12,5.0,1285124544
16,6,5.0,1543973085
16,16,5.0,1179606266
16,7,2.2,1123620654
16,11,2.9,1022064334
16,2,4.7,1236415050
16,8,5.0,1585711013
16,18,4.4,1464233777
17,11,3.2,1284481363
17,13,4.5,1418387393
17,19,4.2,1338235596
17,17,4.5,1393261002
17,14,3.1,1325830514
17,20,1.0,1364067663
18,15,5.0,1136600085
18,1,3.1,1490785313
18,6,3.0,1552970160
18,20,5.0,1168844360
18,10,4.2,1396385049
18,7,3.7,1351152366
18,5,5.0,1050066487
18,14,4.1,1241382656
18,12,4.0,1362997767
18,2,3.6,1157155630
18,11,3.8,1517423742
18,13,4.2,1042758171
18,3,4.2,1510730198
18,9,5.0,1267754137
18,17,4.4,1157553165
19,8,3.4,1332848601
19,17,3.7,1151765117
19,13,5.0,1168239170
19,4,4.9,1373319790
19,5,5.0,1248001134
19,1,4.6,1371666855
19,16,3.4,1145066408
19,9,4.0,1375581284
19,18,5.0,1303990497
19,6,1.9,1455681975
19,10,2.5,1032359860
19,2,4.2,1437152405
19,12,3.7,1433007965
19,11,1.9,1377474493
19,14,3.5,1396485768
20,17,3.8,1243794766
20,10,2.8,1380459180
20,7,5.0,1083721515
20,13,3.5,1128161931
20,20,3.8,1493220398
20,15,5.0,1374908453
20,1,4.8,1348915492
20,9,4.8,1303405900
20,14,4.2,1139970538
20,12,2.8,1577306633
20,11,4.4,1208748804
21,14,4.6,1533852493
21,20,3.8,1555032546
21,19,4.3,1319859605
21,15,4.1,1206564923
21,16,4.1,1194421608
21,6,3.3,1002155748
21,7,2.7,1277346308
21,3,3.9,1574488653
21,11,1.0,1546322156
21,17,4.5,1379274281
21,9,5.0,1545222157
22,14,3.9,1598169023
22,12,5.0,1314180506
22,4,4.2,1165773731
22,11,4.2,1144020733
22,20,3.9,1300173909
22,16,4.2,1019908425
22,13,5.0,1395488096
23,11,4.4,1397388647
23,1,4.5,1358165029
23,9,3.9,1162906457
23,10,3.0,1493707626
23,20,3.5,1025291709
23,12,3.3,1432909521
23,7,3.0,1524518203
23,3,4.2,1399272618
23,2,4.3,1172162180
23,14,4.8,1098881316
24,12,5.0,1555363758
24,16,4.6,1235199432
24,3,3.6,1162306360
24,15,4.7,1019894388
24,13,3.5,1160612888
24,4,4.4,1487556697
24,19,4.0,1416410833
24,2,4.7,1373955199
24,20,2.9,1333426712
24,5,3.0,1145509876
24,1,4.0,1346124350
24,7,3.9,1118485994
25,10,3.7,1156979628
25,2,3.8,1548578780
25,13,5.0,1282216465
25,11,2.1,1189170432
25,3,4.0,1104755393
25,5,5.0,1147986933
25,15,2.5,1256153253
25,20,2.0,1065954738
25,14,3.9,1480115612
25,8,3.9,1324284470
26,4,4.3,1590388274
26,11,3.1,1243617371
26,18,3.9,1443229471
26,5,4.0,1453962871
26,6,1.5,1373340113
26,20,2.3,1055842822
26,9,5.0,1421456980
26,17,4.8,1113954962
26,8,5.0,1289667886
26,15,5.0,1535845572
26,16,3.2,1557024641
27,7,2.4,1096504946
27,8,5.0,1573284588
27,20,3.3,1033877350
27,15,4.7,1568122009
27,11,2.0,1110338489
27,13,4.4,1078987338
27,1,4.7,1311745349
28,19,3.5,1571651820
28,8,4.9,1314796937
28,11,3.0,1571825627
28,15,4.8,1089813693
28,3,3.7,1355617586
28,13,4.2,1387994292
29,10,3.7,1415936876
29,13,4.3,1361824737
29,14,3.8,1405375048
29,15,5.0,1322714312
29,5,3.4,1422135399
29,9,2.8,1326131490
29,12,4.6,1095112669
29,2,4.6,1022564965
30,2,4.8,1589405135
30,8,4.9,1426042053
30,18,5.0,1221602280
30,6,4.2,1169336878
30,3,4.3,1239687449
30,4,3.8,1291822548
31,16,1.6,1260606571
31,1,4.6,1517830843
31,5,4.1,1129987754
31,6,4.3,1386010023
31,19,1.0,1311074854
31,10,1.6,1280419854
31,18,3.2,1295289752
31,12,4.5,1540699345
31,4,1.0,1544023659
31,13,3.8,1104800566
32,17,4.7,1014372528
32,15,2.4,1474482690
32,6,3.0,1441616369
32,20,2.7,1198891843
32,16,3.7,1117105071
32,14,4.8,1076767936
32,12,2.7,1534455235
33,19,2.0,1462726004
33,12,2.9,1157762472
33,17,2.4,1127064322
33,1,3.5,1557391925
33,10,3.6,1574606000
33,3,5.0,1107509488
33,13,3.5,1043951994
33,4,4.6,1282751135
33,16,2.4,1528012044
33,9,3.2,1399173960
33,2,1.3,1343967629
33,18,2.9,1067001666
33,15,4.2,1098609786
33,14,3.6,1218430724
33,8,4.2,1373605306
34,4,4.5,1282316634
34,20,1.8,1491743180
34,9,3.6,1203693202
34,3,4.0,1507496783
34,7,5.0,1503774778
34,13,3.5,1360815372
35,18,2.1,1159077599
35,1,3.9,1361199116
35,17,3.2,1566134800
35,20,3.1,1497545575
35,14,3.8,1171735895
35,16,1.5,1294975852
35,8,2.7,1047364509
35,2,3.2,1079146438
35,15,3.6,1394587966
35,3,4.3,1569606715
35,9,3.6,1166674709
35,19,2.2,1089567715
35,11,4.2,1090126859
35,5,2.6,1289268629
35,7,4.1,1248766485
36,9,5.0,1101475757
36,16,3.7,1438918242
36,5,2.9,1447577576
36,2,3.5,1207766602
36,8,2.4,1386320159
36,17,3.3,1564080074
36,10,2.4,1099898906
36,6,3.0,1303837753
36,1,2.4,1133719871
36,7,4.6,1269510417
36,19,3.8,1491164942
36,3,5.0,1509482640
36,11,3.1,1391548508
36,4,3.8,1407090861
37,14,3.8,1275775294
37,2,1.5,1387680641
37,15,4.3,1204264791
37,16,3.3,1049909831
37,13,3.0,1311157009
37,11,3.6,1429584990
38,12,4.8,1110830503
38,2,2.0,1432189388
38,7,4.3,1354371485
38,5,1.9,1290085734
38,14,2.7,1217268209
38,19,3.4,1533520700
38,10,3.1,1135661445
38,4,4.9,1485091550
38,18,4.5,1177366431
38,16,3.4,1538179419
39,12,2.8,1339377298
39,18,3.6,1187525407
39,8,2.4,1237784657
39,1,3.6,1350153627
39,5,1.0,1310089820
39,19,1.5,1388490118
39,17,2.6,1507976541
39,13,2.9,1413370391
40,1,3.6,1468800124
40,18,3.6,1565046823
40,6,3.4,1369358868
40,16,2.3,1437465565
40,8,3.4,1569257257
40,13,3.4,1418301429
40,15,2.7,1518616891
40,7,5.0,1341084390
41,15,1.2,1574278665
41,10,1.0,1338801501
41,17,3.3,1377460487
41,8,4.7,1469228405
41,4,3.9,1555590939
41,16,2.6,1404458992
41,18,5.0,1239101483
41,13,4.2,1249710469
41,5,2.8,1171394298
41,3,4.1,1245186177
41,19,2.4,1528155592
41,12,3.8,1168979228
41,14,3.1,1524458102
42,20,2.9,1066984430
42,11,5.0,1093329834
42,13,5.0,1599797587
42,16,2.8,1540055702
42,9,2.0,1403300480
42,7,4.8,1507417092
42,15,2.9,1506150032
43,16,3.0,1450773695
43,13,4.1,1139094600
43,2,2.7,1388615924
43,10,4.8,1551970115
43,14,3.5,1065244261
43,5,4.3,1248446405
43,6,3.4,1052764241
43,7,4.0,1510674284
43,3,4.8,1291345738
43,19,1.4,1024733272
43,1,2.0,1336644820
43,4,1.8,1272468110
43,9,1.4,1560148370
43,18,1.9,1196223711
44,13,1.0,1467800728
44,7,3.3,1344337700
44,17,1.2,1144321835
44,1,1.0,1212232534
44,4,2.4,1270521669
45,16,3.5,1246058522
45,1,5.0,1227744494
45,18,5.0,1384942185
45,2,4.1,1473879971
45,10,2.2,1314280025
45,6,5.0,1523496792
46,3,4.5,1401745115
46,2,5.0,1187878425
46,5,3.5,1475764344
46,6,3.4,1385951356
46,19,3.2,1243254320
46,14,3.3,1024245082
46,9,2.2,1311876114
46,4,4.0,1434540131
46,16,5.0,1410321041
46,11,3.7,1071537554
46,18,2.1,1371980529
46,1,5.0,1512216171
46,8,2.6,1411090896
46,17,3.5,1101526959
46,15,1.8,1200563871
47,6,3.8,1067951050
47,4,3.3,1336669225
47,1,2.4,1103769254
47,20,2.2,1411246243
47,16,4.0,1315128455
47,8,1.4,1503180262
47,11,3.4,1298173123
47,12,4.4,1216279556
47,5,2.8,1300353963
47,7,4.5,1558685413
47,3,3.2,1398624455
47,2,3.5,1319261052
47,15,5.0,1356490498
47,18,1.4,1358928499
47,19,1.5,1258309383
48,18,2.2,1090013844
48,11,4.9,1399127635
48,2,2.2,1022636262
48,6,4.5,1492573471
48,3,4.4,1137559589
48,20,2.8,1271051260
48,19,2.1,1376422740
48,8,1.5,1413698817
48,1,3.1,1238475082
48,16,3.8,1323351362
49,9,5.0,1171929423
49,15,3.3,1234845107
49,7,3.9,1098328226
49,17,4.1,1412745169
49,13,3.1,1311301656
49,8,3.6,1322824129
49,14,3.0,1456352877
49,2,3.9,1063607605
50,10,1.0,1453826363
50,19,3.3,1435718590
50,12,1.7,1513626365
50,17,3.7,1440462465
50,11,3.6,1263494642
50,16,3.5,1276772356
50,7,4.2,1249811585
50,1,4.6,1018268849
51,13,4.0,1561396798
51,2,3.5,1180790756
51,8,2.9,1447691234
51,6,5.0,1505772550
51,20,1.0,1588748796
51,16,5.0,1082913877
51,11,4.1,1173249253
51,14,1.8,1042147406
51,10,4.9,1151655846
51,4,3.9,1510878596
51,1,1.9,1205984443
51,7,4.3,1405260595
52,14,2.8,1165039929
52,18,2.6,1013135871
52,19,2.9,1589275850
52,11,4.9,1585614087
52,12,3.3,1489341006
52,7,4.9,1598679440
52,17,3.0,1453950020
52,15,2.2,1052492736
52,1,2.3,1163302599
52,5,2.9,1364178936
52,10,3.9,1223899058
53,9,4.4,1345892853
53,18,2.1,1089957925
53,1,4.0,1354840174
53,2,4.1,1535425944
53,6,3.8,1566676417
53,19,2.1,1297444968
53,12,2.0,1130146681
53,16,4.1,1310163209
53,7,4.3,1209225876
53,20,2.9,1489440001
53,13,1.8,1437578101
53,11,4.9,1089198479
54,5,3.0,1054610032
54,20,1.5,1283239967
54,3,4.9,1287429853
54,1,2.8,1021654924
54,14,3.3,1395130759
54,4,3.4,1231319263
55,12,4.8,1035908279
55,10,2.1,1402682909
55,9,3.3,1529667878
55,1,4.1,1249289913
55,16,3.2,1040078991
55,6,4.7,1564576770
55,15,3.8,1119838595
55,14,2.8,1215053161
55,8,2.1,1261687768
55,7,5.0,1498153702
55,3,4.6,1493827802
55,17,2.4,1145134604
55,20,1.8,1166196616
55,4,2.9,1047204953
55,5,3.0,1386392377
56,8,4.3,1399622370
56,1,3.7,1591944857
56,13,1.4,1013822356
56,20,1.1,1124860617
56,15,1.3,1189826104
56,19,4.4,1591303596
56,10,3.2,1043420892
56,6,3.7,1278544087
56,7,4.1,1260533123
56,3,4.1,1226791287
57,11,3.7,1521503550
57,1,3.9,1268616816
57,20,4.7,1212358261
57,19,3.7,1590786757
57,9,4.3,1508250074
57,16,3.6,1385697869
57,4,3.9,1376966543
57,7,4.9,1281534963
57,5,1.4,1112513996
57,15,1.7,1103902832
57,10,4.9,1077647696
57,12,4.8,1209274732
58,15,2.7,1057563860
58,16,1.9,1296172445
58,7,4.9,1094273359
58,6,3.8,1520580495
58,8,2.7,1114720972
58,11,5.0,1077906501
58,9,3.0,1144369335
59,3,3.8,1028046417
59,15,3.5,1280591319
59,9,2.2,1379087152
59,12,3.5,1466121087
59,14,3.0,1427376632
59,5,2.3,1381565944
59,13,4.8,1432142662
59,10,3.5,1492928572
59,17,5.0,1473046369
59,8,4.1,1179100070
59,16,1.0,1209760432
59,6,3.7,1416262753
59,7,4.4,1429390959
59,19,2.8,1480980111
59,1,2.8,1195128405
60,14,2.6,1258480807
60,13,3.6,1003133211
60,2,2.9,1139289643
60,20,2.2,1166222944
60,12,4.4,1523696806
60,19,2.5,1309680728
60,9,2.1,1100200009
60,18,2.8,1403881991
60,11,4.9,1333260963
60,17,2.3,1113566180
60,4,4.3,1141857895
60,5,3.6,1086717649
61,18,5.0,1358475509
61,9,2.4,1459020050
61,14,3.7,1022362925
61,16,3.7,1299216758
61,5,3.4,1525849588
61,10,4.0,1578408716
61,4,3.9,1399562882
61,1,2.7,1117680480
61,19,3.0,1372977115
61,8,2.2,1464616924
61,17,4.0,1475660933
61,11,3.3,1041156155
61,15,3.2,1307678126
61,13,1.5,1275139016
62,9,5.0,1392764228
62,7,1.9,1241359467
62,6,3.9,1576136098
62,11,3.5,1133640480
62,14,3.9,1322569281
62,13,2.7,1278827490
62,15,3.0,1454138056
62,20,3.7,1373838791
62,4,4.4,1237557541
63,13,3.1,1556210733
63,17,4.6,1200352583
63,11,3.4,1553401021
63,5,3.8,1475541325
63,8,3.4,1077309808
63,18,3.3,1465323951
63,10,3.9,1181325906
63,6,4.3,1521170637
63,15,4.0,1254196808
64,2,4.6,1206771907
64,11,2.6,1276987898
64,16,4.5,1541922558
64,7,5.0,1339169974
64,3,4.7,1151570863
64,17,3.6,1148907677
64,10,1.9,1168194541
64,18,3.0,1453961265
64,20,5.0,1009909551
64,12,4.4,1349496595
64,9,3.4,1403113980
64,1,2.0,1108403912
64,8,3.8,1340534224
64,4,4.1,1277828065
64,13,3.7,1074931500
65,2,4.5,1053102022
65,7,3.1,1157841483
65,16,3.0,1054441451
65,1,3.6,1026912512
65,11,4.1,1081428039
65,17,2.9,1018861720
65,13,3.7,1012545745
65,5,3.1,1196059865
65,19,1.3,1115166587
65,6,1.0,1526218082
65,4,2.0,1475796770
66,18,4.3,1148443952
66,12,2.9,1502796840
66,9,3.6,1557755962
66,3,4.8,1031834022
66,2,3.1,1192644589
66,10,3.6,1564741452
66,19,5.0,1568046151
66,5,2.8,1035103852
67,6,3.3,1005059667
67,18,2.5,1304975584
67,12,1.8,1480692673
67,3,2.6,1592873266
67,15,3.4,1584528081
68,20,3.5,1362462518
68,19,3.0,1528295124
68,15,3.6,1249205309
68,16,1.5,1286573975
68,4,4.2,1289414437
68,12,4.0,1333352364
68,10,4.3,1109011318
69,5,3.2,1192321956
69,18,2.3,1051139392
69,16,2.5,1109297308
69,11,3.1,1074042569
69,1,4.8,1389141930
69,14,4.9,1583576558
69,4,3.3,1262927152
69,20,2.8,1434908016
69,13,4.5,1492176289
69,10,5.0,1393948847
69,8,5.0,1118269303
69,7,3.0,1023429562
69,9,2.4,1426499737
70,9,3.6,1378823452
70,8,2.0,1388209647
70,1,2.0,1101098773
70,2,2.3,1230689072
70,4,3.6,1138545036
70,17,5.0,1359273850
70,7,3.8,1380315990
70,3,1.7,1040093087
70,16,3.0,1247594480
70,12,5.0,1346554506
70,15,3.6,1247857510
70,20,2.3,1356415422
70,18,3.7,1597845271
70,5,3.0,1139106812
70,13,4.1,1559697659
71,14,4.6,1561147540
71,10,3.6,1173988234
71,9,2.8,1110670867
71,2,3.6,1545849901
71,11,3.5,1402319979
71,15,4.2,1019847987
72,20,3.9,1469286216
72,15,5.0,1255428423
72,19,3.3,1416478064
72,12,4.6,1208026336
72,16,3.4,1044807180
72,5,4.5,1543710701
72,10,4.2,1054101105
72,17,2.6,1131208917
72,2,4.5,1577394473
72,3,4.6,1569272639
73,13,2.9,1014722791
73,5,3.9,1081272708
73,4,4.0,1577347840
73,7,4.0,1411979427
73,11,2.9,1333501357
73,6,3.8,1130285517
73,1,1.9,1283510117
73,10,1.9,1241108042
73,14,2.7,1250118331
74,11,3.2,1229706631
74,14,2.7,1069441078
74,3,3.0,1094604917
74,20,3.2,1210369424
74,4,1.5,1144608012
74,5,1.8,1041280792
75,11,4.7,1091952593
75,9,2.4,1566902049
75,3,3.2,1574788433
75,1,4.1,1092543848
75,18,4.3,1290283086
75,15,4.2,1401518293
75,7,4.4,1269249878
75,16,2.5,1388139397
75,5,5.0,1355260223
75,13,2.8,1473451072
76,10,3.2,1277579676
76,20,5.0,1018740105
76,7,2.2,1597498030
76,14,4.0,1122146327
76,11,2.7,1047406955
76,5,3.9,1206382685
76,17,2.7,1081467080
76,15,3.7,1206957353
76,8,3.2,1450147216
76,6,3.9,1001722907
76,1,3.4,1497443839
76,13,2.1,1577347327
76,3,1.2,1509843405
76,18,3.2,1223636196
76,16,3.8,1310010252
77,17,2.6,1224191403
77,12,4.6,1340055104
77,3,3.2,1505886946
77,10,4.1,1249503032
77,15,4.0,1188144180
77,20,4.1,1075559979
77,13,3.8,1554454692
77,5,2.9,1375146263
78,11,3.2,1074099471
78,7,5.0,1098447022
78,15,3.1,1460117963
78,2,3.2,1539234074
78,20,2.7,1569428142
78,12,3.6,1245481181
79,20,3.9,1201705631
79,15,4.3,1342579975
79,11,4.2,1227271299
79,8,4.2,1282157250
79,3,3.8,1443634913
79,14,3.6,1256480379
79,18,2.8,1151137924
79,13,3.5,1132015927
79,4,3.5,1263253791
79,12,3.7,1324721179
79,10,2.8,1514256070
79,17,4.1,1525762585
79,1,3.0,1112688466
80,2,4.4,1267160817
80,5,3.9,1562304819
80,7,3.7,1191400183
80,3,1.9,1002592316
80,10,3.7,1327444932
80,9,4.2,1046619069
80,18,3.7,1201260621
80,6,1.3,1188548829
80,17,5.0,1261453826
80,14,3.3,1214658282
80,1,2.3,1402222240
80,20,1.1,1467693224
80,11,4.1,1586428995
80,12,1.9,1401841170
80,16,4.0,1313882934
81,14,2.4,1134642256
81,16,2.8,1279539287
81,19,4.1,1442657835
81,20,3.9,1051982472
81,8,4.0,1545398747
81,10,4.0,1223296667
81,7,4.1,1249448617
81,9,2.2,1307820283
81,17,3.6,1250291119
81,5,2.2,1409736794
82,16,4.9,1247832162
82,14,2.9,1331239002
82,18,4.3,1004300915
82,11,2.1,1585503580
82,20,1.5,1417778624
82,15,4.4,1546988185
82,1,2.0,1167202920
82,19,3.5,1154699641
82,2,2.4,1350565060
82,7,4.2,1271977271
83,18,2.6,1402878575
83,20,2.5,1451101286
83,1,3.6,1491147738
83,6,3.2,1296385347
83,19,4.2,1408249710
83,9,3.1,1261471511
83,2,4.4,1440674839
84,19,4.2,1232781733
84,6,3.5,1570089855
84,12,3.3,1006330034
84,18,4.6,1422733764
84,13,2.6,1038950796
84,14,1.8,1323390141
84,10,2.8,1292172644
84,1,4.4,1538401976
84,9,4.1,1519437693
84,11,2.1,1053613589
84,15,3.0,1182411573
84,16,5.0,1336965178
84,20,4.5,1191112990
84,8,3.6,1080946128
85,2,1.8,1332887127
85,13,3.1,1421916070
85,20,3.1,1229858501
85,19,3.7,1431522300
85,3,4.0,1479708797
85,8,3.3,1222888616
85,7,3.4,1409490572
85,14,4.1,1457573890
85,1,2.4,1510561616
85,6,4.6,1266600622
85,12,4.4,1211783871
85,5,1.1,1028658787
85,11,3.4,1155502111
85,9,4.3,1068985200
85,15,3.3,1108204882
86,13,5.0,1483787141
86,5,3.5,1508920807
86,9,4.0,1226375138
86,11,3.0,1565711738
86,16,3.7,1256786883
86,12,3.7,1536996267
86,15,4.2,1006508856
86,6,3.1,1200495076
86,19,3.3,1308146626
86,18,3.0,1432418417
86,4,3.6,1161631357
86,7,2.9,1243853642
86,2,3.1,1360991840
86,17,2.2,1549689243
86,1,2.8,1144997434
87,17,3.3,1435393271
87,19,3.5,1442902849
87,15,3.2,1205233721
87,10,3.3,1352974291
87,3,2.6,1414568154
88,4,3.4,1425393259
88,19,2.8,1531067475
88,5,3.6,1064899873
88,1,2.6,1529396869
88,11,4.3,1472478255
89,12,2.4,1216848364
89,16,3.3,1356164675
89,7,3.5,1013321008
89,18,4.2,1385694956
89,17,3.6,1503580717
89,13,4.1,1437627536
89,11,2.5,1035733873
89,8,2.7,1362071380
89,15,4.7,1245626264
89,6,1.9,1054659450
90,3,3.1,1331335978
90,6,5.0,1458409273
90,15,3.2,1417023136
90,20,2.9,1356632054
90,16,3.7,1380069513
90,14,3.2,1143042878
90,12,4.4,1190069324
90,18,3.0,1058458981
90,5,4.8,1014418934
90,1,3.7,1294027954
90,7,5.0,1089088493
90,8,4.2,1362705285
90,13,3.3,1213540458
91,16,3.0,1094117048
91,12,1.7,1219241219
91,18,1.8,1121595991
91,3,5.0,1452660430
91,20,4.5,1049359781
91,14,2.5,1043965824
91,4,5.0,1565606854
91,13,3.6,1275417708
91,6,3.3,1239850435
91,10,4.8,1168308804
91,15,5.0,1020969112
91,19,1.5,1459071764
91,11,3.2,1526716759
92,2,3.7,1092768680
92,17,3.9,1377563600
92,11,4.3,1407083083
92,6,3.9,1056912766
92,3,4.1,1474794709
92,9,3.1,1578977139
92,8,1.7,1504878998
92,18,5.0,1485212756
92,12,3.0,1136962532
92,16,3.6,1177681141
92,7,5.0,1358863136
92,20,2.5,1565486066
92,15,1.7,1521818745
93,17,5.0,1521702880
93,1,3.0,1175685650
93,16,2.7,1015438825
93,5,5.0,1000484273
93,18,4.0,1323880832
93,8,1.5,1564439969
93,13,3.5,1374549404
93,20,5.0,1052762640
93,3,3.0,1098727225
93,6,2.2,1033522480
93,14,4.5,1260611278
93,7,3.8,1582482460
93,11,5.0,1014054779
93,12,4.5,1565060751
94,4,4.7,1132637055
94,8,3.0,1287649503
94,11,3.5,1179361976
94,13,2.9,1420597070
94,15,3.7,1318280364
94,5,2.9,1538884929
94,19,3.8,1253657722
94,2,3.5,1183985897
94,10,2.4,1431732405
94,14,2.8,1526276415
94,7,5.0,1534639235
94,17,4.3,1513171003
94,6,4.4,1035921754
95,7,4.8,1517430975
95,3,2.7,1416451454
95,1,5.0,1035351951
95,16,4.0,1104379225
95,19,4.9,1597549859
95,6,3.6,1035507773
95,11,4.7,1244403019
95,12,5.0,1089948213
95,5,3.3,1585026063
95,10,2.9,1428514540
95,14,2.5,1478947713
95,15,4.4,1030320939
95,4,3.3,1248796495
95,18,3.7,1570366347
95,8,3.0,1308511577
96,12,3.8,1157661143
96,8,3.5,1379610451
96,9,4.2,1133784320
96,14,4.3,1041130558
96,11,2.9,1594698847
96,2,1.9,1319231566
96,19,3.0,1145051311
96,7,3.6,1313650053
96,4,2.1,1060993015
96,10,3.2,1323370727
96,5,3.1,1323907813
97,20,5.0,1096318451
97,14,3.3,1344551931
97,12,3.5,1267131380
97,17,4.1,1052839391
97,19,4.8,1253214051
97,7,4.6,1535213263
98,5,5.0,1476935925
98,14,4.1,1400111512
98,1,4.4,1017196045
98,12,3.4,1482888858
98,16,2.8,1488086197
98,6,4.1,1565404587
98,15,3.3,1001543812
98,8,3.7,1299791541
98,7,3.0,1108612041
99,9,1.5,1154339970
99,3,1.4,1597138587
99,14,1.0,1362923841
99,17,3.2,1311845668
99,10,3.9,1337403317
99,18,4.5,1357301785
99,11,3.1,1404082474
99,5,3.7,1223292565
99,16,3.1,1363205533
99,2,3.7,1458904191
100,4,4.4,1511064888
100,2,5.0,1418277982
100,6,3.1,1418789755
100,12,3.8,1287833830
100,3,1.5,1440437823
100,1,2.2,1240739228
100,10,3.3,1305092529
100,9,2.8,1237178929
